bin_idx	mu_mean	mu_lower_hdi	mu_upper_hdi	mu_median	mu_residual_mean	mu_residual_lower_hdi	mu_residual_upper_hdi	mu_residual_median	p_mean	p_lower_hdi	p_upper_hdi	p_median	p_residual_mean	p_residual_lower_hdi	p_residual_upper_hdi	p_residual_median	baf_outlier_odds_mean	baf_outlier_odds_lower_hdi	baf_outlier_odds_upper_hdi	baf_outlier_odds_median	rdr_outlier_odds_mean	rdr_outlier_odds_lower_hdi	rdr_outlier_odds_upper_hdi	rdr_outlier_odds_median	baf_outlier_prob_mean	baf_outlier_prob_lower_hdi	baf_outlier_prob_upper_hdi	baf_outlier_prob_median	rdr_outlier_prob_mean	rdr_outlier_prob_lower_hdi	rdr_outlier_prob_upper_hdi	rdr_outlier_prob_median	data_rdr	data_baf	chrom	start	end
229	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.06516543342020198	-0.06834633690628689	-0.06006022202136707	-0.06612758737657698	0.7205156053755987	0.7183418102208515	0.7219515687249143	0.7208845212783144	-0.004705712068130169	-0.006141675417445813	-0.002531916913383059	-0.005074627970845902	-3.207270188949301	-3.246326759720374	-3.165828027672053	-3.208462984202388	-0.709456322918471	-1.2261686141552155	-0.3816454744719131	-0.6150056015233778	0.0009624675930503218	0.0006233548028970751	0.0012526805398914858	0.000986917514706363	0.009606655237876804	0.007557552153810905	0.014010987542809451	0.00842904062744343	1.112262533279592	0.7158098933074685	chr9	128500000	129000000
230	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.0025332615902914635	0.0015912812983032154	0.0032649341721781022	0.002638415445342268	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.00019503431353584677	-0.0007657135362444389	0.0016451529247797358	-4.965106719595491e-05	-3.3541090159115554	-3.392356967530275	-3.3028979259025557	-3.360590585106696	-3.7092606853623176	-3.731437874286047	-3.6729358824421516	-3.716334492360537	0.0008378171565099427	0.0005147804288867354	0.0011294487817236068	0.0008535197077147144	0.0004775123404704891	0.00034039472320354733	0.0006650347679937513	0.000452309935342329	0.8337675192928864	0.6043153526970955	chr13	64500000	65000000
231	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.012527205656196888	-0.013469185948185136	-0.01179553307431025	-0.012422051801146083	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.018044369016470996	-0.01900511686625128	-0.016594250405227107	-0.018289054397202797	-2.5632107828586523	-2.642062480065341	-2.5089193098630513	-2.5509306707531088	-3.593948071526361	-3.629136478170964	-3.568773280866758	-3.5889412635338607	0.001818401773204427	0.001245357748407851	0.0022922869030516575	0.0018679812206790995	0.0005354631890071709	0.00037706111797079474	0.000738042878279132	0.0005133743798893786	0.818707052046398	0.5860759493670886	chr4	136000000	136500000
232	1.3505248211983933	1.3429674703379644	1.3553008640447486	1.3519154752054305	0.05370703744849703	0.0489309946021419	0.06126438830892611	0.05231638344146006	0.6281678042214085	0.6270654120863117	0.6288953607965101	0.6283552220014061	-0.02770396277084977	-0.02843151934595134	-0.02660157063575297	-0.02789138055084739	-1.338288349929054	-1.4691437554526199	-1.1522887267671669	-1.3658604587482146	-1.6924723344431192	-1.989188334449567	-1.2282586381287586	-1.7762211825970757	0.006105024858032826	0.004835833098506389	0.007407319933399249	0.006088473200112831	0.003922492043759996	0.0025393349093178266	0.007665741816223141	0.0027424457247495083	1.4042318586468905	0.6004638414505588	chr7	137000000	137500000
233	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.050908331078353575	-0.052494095204168145	-0.04825525914111295	-0.0514419849840666	0.5	0.5	0.5	0.5	0.008599508599508643	0.008599508599508643	0.008599508599508643	0.008599508599508643	-2.599501376851568	-2.614318199275731	-2.5856228649860635	-2.599032221572238	-1.7889341237428344	-2.032051448354379	-1.6370519716536167	-1.7433165374816708	0.0017757625844018379	0.001120778964244638	0.002405858202039735	0.0017882065856614897	0.003211215358153452	0.0024184189639241474	0.003992570859515689	0.0032169358045869858	0.9534227811228408	0.5085995085995086	chr2	9000000	9500000
234	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.011465247671733625	-0.013051011797548195	-0.008812175734493	-0.011998901577446652	0.5	0.5	0.5	0.5	-0.010077258985555948	-0.010077258985555948	-0.010077258985555948	-0.010077258985555948	-3.070514253009857	-3.0928535588439177	-3.043370640450665	-3.0729164063724226	-3.5907285398301196	-3.6215055137433536	-3.5640607137576366	-3.588673965909744	0.0011097546232117274	0.0006945359097492442	0.0014988513102953407	0.0011228156364011623	0.0005353479306241632	0.0003799494643672913	0.0007128681430516562	0.0005242870575388526	0.9928658645294608	0.48992274101444405	chr1	90500000	91000000
235	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.005723974605334553	-0.006665954897322801	-0.004992302023447914	-0.005618820750283748	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.0038374996232485303	-0.004798247473028816	-0.0023873810120046413	-0.004082185003980332	-3.271680740341083	-3.2961642716257944	-3.22192491598064	-3.2843168868789494	-3.690246503061612	-3.7214225870995525	-3.657498832925444	-3.691032296110726	0.0009053716995158119	0.0005729828523639007	0.0011917802234098157	0.0009283618611447655	0.00048663033100976717	0.0003438210030619316	0.0006753805916817312	0.0004636598646477029	0.8255102830972604	0.6002828187603111	chr4	144500000	145000000
236	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.017255765953799962	0.01567000182798539	0.019908837891040587	0.016722112048086935	0.5	0.5	0.5	0.5	0.02346325382974601	0.02346325382974601	0.02346325382974601	0.02346325382974601	-1.8146036438242485	-1.9265887114178208	-1.7529187089958471	-1.7894535774416633	-3.462774445381738	-3.513379920612361	-3.3689121434076035	-3.484402858753494	0.00386798513028542	0.002652290052642659	0.0053715683941361	0.003724041037181461	0.0006149449982721248	0.0004421421558335037	0.0009013224385562486	0.0005581576993493734	1.0215868781549944	0.523463253829746	chr22	22500000	23000000
237	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.0007554249327788032	-0.0023411890585933737	0.001897647004461822	-0.0012890788384918306	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.0025799948124851646	0.001264060508255005	0.004569657302471608	0.0022431307196070227	-3.2908925452935627	-3.3392601646402804	-3.2553437730124997	-3.2844831217607355	-3.6947267501461623	-3.7229019432317525	-3.6586372404383414	-3.698683908457278	0.0008952283147542458	0.0005428522920727451	0.0012368105836816072	0.0009006251916313151	0.0004846361012454088	0.0003433127453924161	0.0006746121708131283	0.00046030974438804534	1.0035756872684156	0.674928503336511	chr8	110000000	110500000
238	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.06052906998397367	-0.06211483410978824	-0.057875998046733046	-0.0610627238896867	0.5	0.5	0.5	0.5	0.04157303370786514	0.04157303370786514	0.04157303370786514	0.04157303370786514	-0.5147605837950363	-0.6314314880777236	-0.44993646354290906	-0.48883719177975626	-1.0787058270841445	-1.3796271137985001	-0.8947867996656385	-1.0202046974362196	0.01418528099167785	0.00976110570133029	0.01968085935642278	0.013649579454479165	0.0065342470300315805	0.005030339623264773	0.00838714789004609	0.0063597503034077294	0.9438020422172207	0.5415730337078651	chr11	58500000	59000000
239	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.01360251801246759	-0.016783421498552498	-0.008497306613632682	-0.01456467196884259	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	0.00904639295485049	0.008567738505078637	0.00977099133976611	0.008923420987278607	-3.0798007114182324	-3.1239215673505267	-3.0463204875310876	-3.0744803953956574	-3.558917451719348	-3.62420667107232	-3.5007156823744525	-3.555373726715309	0.0011048284991098927	0.0006732898081345904	0.0015300370631690108	0.0011079935625679849	0.0005508187221397492	0.00039318265890171715	0.0006982439451730769	0.0005559241422421013	1.1638254486873263	0.5825515947467167	chr15	70500000	71000000
240	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.3242851784135721	0.3226994142877575	0.3269382503508127	0.32375152450785905	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	0.08190554766908853	0.08058961336485837	0.08389521015907497	0.08156868357621039	3.7715111183091894	3.4361200391426556	4.179304030738033	3.735310201678034	3.968832769641884	3.6427353409949705	4.253966779452672	3.989314479059947	0.9998726834140137	0.999695490521597	0.9999772073557742	0.9999090178893417	0.9999999884083097	0.9999999836934804	0.9999999918790792	0.9999999890303397	1.3286162906147665	0.7542540561931144	chr17	45000000	45500000
241	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.020294431474167096	0.018708667348352526	0.02294750341140772	0.01976077756845407	0.5	0.5	0.5	0.5	-0.020781249999999973	-0.020781249999999973	-0.020781249999999973	-0.020781249999999973	-2.2077334688824073	-2.2679544380889616	-2.177724937569664	-2.1926272499355015	-3.3745400699660273	-3.429572448852724	-3.2742702563544515	-3.3971587873284674	0.0026159396137786914	0.0017343231275265762	0.0035990179995041187	0.002565208664042035	0.0006721542052610814	0.00048555404206804785	0.000990792321784556	0.0006061352285958608	1.0246255436753615	0.47921875	chr2	68000000	68500000
242	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.007212919203885226	-0.008798683329699797	-0.004559847266644601	-0.007746573109598254	0.5	0.5	0.5	0.5	0.005949233209941784	0.005949233209941784	0.005949233209941784	0.005949233209941784	-3.2605908130437258	-3.2939541717051783	-3.2149251728509234	-3.266741953809401	-3.653576298289015	-3.684231458236143	-3.634994098526133	-3.6475398181968925	0.0009189824086557233	0.0005680124025163511	0.0012358489560651382	0.0009360341380207019	0.0005036383447873172	0.0003568488528931313	0.0006833260812300347	0.0004871892225130515	0.9971181929973092	0.5059492332099418	chr2	40500000	41000000
243	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.0046752414039192836	0.003089477278104713	0.007328313341159909	0.004141587498206256	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	-0.017935626859131415	-0.019251561163361575	-0.01594596436914497	-0.018272490952009557	-2.4294677529915036	-2.6241034616407988	-2.2608312498799332	-2.4164681502226415	-3.678274400563975	-3.7047064604768254	-3.6213187462528427	-3.693536197763116	0.0020492158928403035	0.0015960165948383993	0.002333826010123834	0.0021335104831994908	0.0004937297414776059	0.00035048088386497076	0.0007002633357129274	0.0004620873731662628	1.0090063536051137	0.6544128816648944	chr9	32500000	33000000
244	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.004159527626543147	0.0025737635007285764	0.006812599563783772	0.0036258737208301195	0.5	0.5	0.5	0.5	-0.007265521796565366	-0.007265521796565366	-0.007265521796565366	-0.007265521796565366	-3.0815668569006442	-3.107303552933102	-3.048924456845404	-3.0850197089120357	-3.6818410238621815	-3.7070894211549428	-3.6267444081892033	-3.69676513305229	0.0010980333816348645	0.000684572032316444	0.0014812210238878249	0.0011131702351675947	0.0004918757829077654	0.0003490647435348215	0.0006964742320798357	0.00046098207800820225	1.0084906398277376	0.49273447820343463	chr6	121500000	122000000
245	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.010012807626326642	0.009070827334338394	0.01074448020821328	0.010117961481377447	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.002660838163357382	-0.0036215860131376676	-0.0012107195521134928	-0.0029055235440891836	-3.35686230944787	-3.3788388747767533	-3.3006224470927923	-3.3739939579609675	-3.633493811002398	-3.6462283748635604	-3.599324825610496	-3.644211021767768	0.0008326592993356005	0.0005217865263194114	0.0010998066961350995	0.0008545219874439456	0.0005147982083060559	0.0003715796404329728	0.0007158354905918794	0.0004858888510996857	0.8412470653289216	0.6014594802202022	chr7	8500000	9000000
246	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.028672177106772057	-0.030257941232586627	-0.02601910516953143	-0.029205831012485084	0.5	0.5	0.5	0.5	-0.034158149542764915	-0.034158149542764915	-0.034158149542764915	-0.034158149542764915	-1.104135401880539	-1.20692719234177	-1.048936420914381	-1.0803389971330022	-3.058221152859792	-3.1657166839215454	-2.984653549857943	-3.0412571888298396	0.00787372411011076	0.005362368306410956	0.010914358095167404	0.007609085019432339	0.0009059623608599347	0.0006544547367462558	0.0011044011490748355	0.0009324967788093237	0.9756589350944224	0.4658418504572351	chr3	33500000	34000000
247	1.3505248211983933	1.3429674703379644	1.3553008640447486	1.3519154752054305	0.18350605194796754	0.1787300091016124	0.19106340280839662	0.18211539794093057	0.5640839021107042	0.5635327060431559	0.564447680398255	0.5641776110007031	-0.0008027643431420817	-0.001166542630692824	-0.0002515682755936943	-0.0008964732331409042	-3.3546013325563395	-3.3915188490062587	-3.2997191583231875	-3.3635836614479557	3.9674808882389327	3.6420095229259295	4.2527145942559175	3.9875997178869427	0.0008368673344868679	0.0005152120567523751	0.0011211220050154746	0.0008555676380898111	0.9986491263453693	0.9979843917115327	0.9992744327416558	0.9986688404641444	1.534030873146361	0.5632811377675622	chr15	98500000	99000000
248	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.028020074162502073	0.026434310036687503	0.0306731460997427	0.027486420256789046	0.5	0.5	0.5	0.5	-0.0004928536224741431	-0.0004928536224741431	-0.0004928536224741431	-0.0004928536224741431	-3.284020201049188	-3.319145032065954	-3.2354340193612123	-3.2907508763847924	-3.0899033435982606	-3.1536574859860185	-2.977782689836833	-3.1140865992850957	0.0008979193386464991	0.000553882402045176	0.0012067009178052034	0.0009155470173678086	0.0008946449403180257	0.0006557584808075007	0.0013327403494442288	0.0007950404655101866	1.0323511863636965	0.49950714637752586	chr2	183500000	184000000
249	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.012810040688606111	-0.01375202098059436	-0.012078368106719473	-0.012704886833555307	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.003980262361150677	-0.004941010210930963	-0.002530143749906788	-0.004224947741882479	-3.210267179293227	-3.2318157573025688	-3.165691452971575	-3.221780753449382	-3.588388396575411	-3.6236764954329095	-3.5636161149523065	-3.583130487958214	0.0009626556758677099	0.0006099128036640112	0.0012709907184618445	0.0009848595906724919	0.0005384275426424409	0.0003791254957711855	0.0007418589193752014	0.0005163628777116883	0.8184242170139888	0.6001400560224089	chr13	44000000	44500000
250	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.004856175073642582	0.003914194781654334	0.005587847655529221	0.004961328928693387	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.008941303849706372	-0.009902051699486658	-0.007491185238462483	-0.009185989230438174	-3.127567002484648	-3.1918109982852303	-3.083846899864738	-3.1173050558943114	-3.695157110155604	-3.714009688709445	-3.65895469996318	-3.7038320259748962	0.0010388213151569872	0.0006871176359237351	0.0013228671292062363	0.0010726502477489887	0.0004842392690855067	0.0003463791832724473	0.0006743980427442275	0.000458089925162676	0.8360904327762375	0.5951790145338532	chr10	101000000	101500000
251	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.01974449958919311	0.01815873546337854	0.022397571526433735	0.019210845683480082	0.5	0.5	0.5	0.5	-0.0087310826542491	-0.0087310826542491	-0.0087310826542491	-0.0087310826542491	-3.136561558304782	-3.162791227085491	-3.1028901266904234	-3.1402824397216063	-3.391522513842656	-3.4457953826579804	-3.2923390209175056	-3.413977825897569	0.0010393437045616866	0.0006476213560728106	0.0014016442438599035	0.001054054609157016	0.0006607551441634589	0.0004768920970727918	0.0009730506959100437	0.0005965388918355001	1.0240756117903875	0.4912689173457509	chr2	48000000	48500000
252	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.002361343038211672	0.0007755789123971013	0.005014414975452297	0.0018276891324986444	0.5	0.5	0.5	0.5	0.015328641297864709	0.015328641297864709	0.015328641297864709	0.015328641297864709	-2.7173371554284795	-2.7292174280906596	-2.7078531499570384	-2.7161390218331105	-3.690990214462804	-3.7169826229354657	-3.642579418190943	-3.7021994083624037	0.0015755769135187853	0.0010121883690452729	0.002146329764178263	0.0015718947604258025	0.0004870574087402483	0.0003453509499356779	0.0006855324161662763	0.00045867313442951954	1.006692455239406	0.5153286412978647	chr10	69500000	70000000
253	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	-0.00771851544424762	-0.00930427957006219	-0.005065443507006995	-0.008252169349960647	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	-0.01320166685052293	-0.01451760115475309	-0.011212004360536487	-0.013538530943401073	-2.8686479470201416	-3.0040366513680223	-2.7745603301913198	-2.8479974032606123	-3.647582088468859	-3.6783144697361623	-3.6280109507114586	-3.6420014667139062	0.0013320290493552807	0.0009548336104567611	0.0015961201778020462	0.0013885812045811578	0.000506558266501849	0.000358966582564381	0.0006858097222607424	0.0004907283805911363	0.9966125967569468	0.6591468416735029	chr8	92500000	93000000
254	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.043592372194426326	-0.044534352486414575	-0.04286069961253969	-0.04348721833937552	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.008606437155392666	-0.009567185005172951	-0.0071563185441487764	-0.008851122536124467	-3.1408957923515954	-3.2021878221454885	-3.0963371678747564	-3.132529089693068	-2.300912482699702	-2.354974993851879	-2.258050562664031	-2.295312187141449	0.0010255867282402287	0.000675933662690222	0.0013092109464569567	0.001058601151906868	0.0019359122648401122	0.0013999260743885666	0.0024844341604656826	0.0019296444122531	0.7876418855081686	0.595513881228167	chr4	156500000	157000000
255	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.007977341158736273	0.0063915770329217025	0.010630413095976898	0.007443687253023246	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	-0.01631835777025703	-0.01763429207448719	-0.014328695280270587	-0.016655221863135172	-2.6248299036206966	-2.782181901028045	-2.502605744003093	-2.6072659847258244	-3.6455109143390505	-3.6791736683594563	-3.5772820838571815	-3.662793952569782	0.001693894277604224	0.0012532452695633463	0.0019925805269709602	0.0017648756569412945	0.0005107888971229964	0.0003634191512085836	0.0007317896582655192	0.0004739733895089415	1.0123084533599307	0.6560301507537688	chr11	117500000	118000000
256	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.01912845010128314	-0.020070430393271388	-0.0183967775193965	-0.019023296246232335	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.006804882141948854	-0.007765629991729139	-0.005354763530704965	-0.007049567522680655	-3.1327102449355926	-3.170451470003958	-3.0906209809595784	-3.1348842643894175	-3.432462238135903	-3.468594203684326	-3.404102648545474	-3.428576050156906	0.0010373969178275383	0.0006691598048873622	0.0013514268725799568	0.0010645004969214171	0.0006286034899272763	0.00044272533453806184	0.0008577813254656042	0.0006069536498527195	0.8121058076013118	0.5973154362416108	chr5	102000000	102500000
257	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.01358852609756922	0.01200276197175465	0.016241598034809845	0.013054872191856193	0.5	0.5	0.5	0.5	-0.01020723785957317	-0.01020723785957317	-0.01020723785957317	-0.01020723785957317	-3.0676309283345287	-3.089523134627675	-3.0412101775030584	-3.0698952006036904	-3.550796896339589	-3.595315542536336	-3.4659813469497656	-3.5709453479361275	0.0011128962391212225	0.000696852865042546	0.001503332452469382	0.0011256998194864812	0.0005625589468712749	0.0004025164458082974	0.0008179439859946246	0.0005148876778410886	1.0179196382987636	0.48979276214042683	chr1	180000000	180500000
258	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.004601228688817516	0.0030154645630029453	0.007254300626058141	0.004067574783104488	0.5	0.5	0.5	0.5	0.004590984974958245	0.004590984974958245	0.004590984974958245	0.004590984974958245	-3.1522393491246805	-3.181051877758428	-3.1143611858120495	-3.1567721664641226	-3.678812062263828	-3.70507513846629	-3.6221215931898096	-3.6940257586996066	0.0010235229364844135	0.0006359026895906891	0.0013790056441688782	0.0010395917060890434	0.0004934505671761462	0.0003502678908591435	0.0006997013570603859	0.0004619165103925277	1.008932340890012	0.5045909849749582	chr3	78000000	78500000
259	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.02039337393591678	0.01880760981010221	0.023046445873157406	0.019859720030203754	0.5	0.5	0.5	0.5	-0.007156488549618312	-0.007156488549618312	-0.007156488549618312	-0.007156488549618312	-3.0706683355639983	-3.096076867226979	-3.0385936514347045	-3.0740014117971546	-3.3714374178521496	-3.426604488336414	-3.2709755945835917	-3.394084794244297	0.0011100187473427055	0.0006923008104713025	0.0014975915078667146	0.0011250913355164021	0.0006742574341425616	0.000487152903422596	0.0009940620307048234	0.0006079074012214135	1.0247244861371112	0.4928435114503817	chr10	92500000	93000000
260	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.004070072879436032	-0.00501205317142428	-0.003338400297549393	-0.003964919024385227	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.017294199582682523	0.016333451732902238	0.018744318193926413	0.017049514201950722	-2.5205696313647548	-2.6074874824616563	-2.3523484107364587	-2.561221316130452	-3.7026936883207746	-3.7324266085005045	-3.668730134007364	-3.7048090053876157	0.001970125298063683	0.0011284608946370675	0.003062599411368552	0.0018447204431245561	0.00048065089928712746	0.00034005832962362084	0.0006678376268564703	0.00045735382033420944	0.8271641848231589	0.6214145179662421	chr8	6500000	7000000
261	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.010599604745547525	-0.011541585037535773	-0.009867932163660886	-0.01049445089049672	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.02013717823603589	-0.021097926085816177	-0.018687059624792002	-0.020381863616767693	-2.283881684052461	-2.4168822171552056	-2.1579241286980517	-2.2803601951782935	-3.6285510038228432	-3.6629174561828455	-3.600816815993715	-3.6252348715574065	0.0023819411605422156	0.001769006373269534	0.0028712004850290815	0.0024437788919351236	0.00051737681604793	0.0003645363648738262	0.0007147682672653926	0.0004951013160262508	0.8206346529570474	0.5839831401475237	chr6	17500000	18000000
262	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.009788460883658895	-0.010730441175647143	-0.009056788301772256	-0.00968330702860809	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	-0.006249567543066492	-0.007210315392846778	-0.004799448931822603	-0.006494252923798294	-3.233374880610739	-3.277559621248997	-3.183551759541005	-3.2361940708264765	-3.6413905975837295	-3.6753367530707175	-3.6126761411862813	-3.63877474803896	0.0009378582075488243	0.0006052240564474174	0.0012141604201198904	0.0009660241768139949	0.0005108222679855688	0.0003600370763622444	0.0007063416636250718	0.0004884551659774794	0.821445796818936	0.5978707508404931	chr5	85000000	85500000
263	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	0.00020502239667299915	-0.0007369578953152489	0.0009366949785596379	0.0003101762517238038	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.0017693197064362343	0.0008085718566559486	0.0032194383176801233	0.0015246343257044326	-3.365292341714582	-3.4131653436459173	-3.3157124778828764	-3.3661457726647677	-3.7148284377829484	-3.7399934896399207	-3.6788789782108924	-3.72022064164049	0.0008302358817490641	0.0005041793621068017	0.0011316252184072778	0.0008425694732410885	0.00047488598228719904	0.00033749485963077984	0.0006610941240888297	0.0004504774727145933	0.8314392800992679	0.6058896380899959	chr10	115500000	116000000
264	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.0204888784604966	-0.02143085875248485	-0.019757205878609962	-0.020383724605445797	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.013042865253612423	0.012082117403832138	0.014492983864856313	0.012798179872880622	-2.9013558488957436	-2.9842565447971934	-2.784185931665697	-2.9184904595600423	-3.391068355657773	-3.427039888452006	-3.3614338412838203	-3.3878998464476338	0.001337204133964781	0.0007742082395937804	0.001988591333115371	0.001293008481574986	0.0006549857565450259	0.0004615100731402831	0.0008915925829777487	0.0006334201850310358	0.8107453792420983	0.617163183637172	chr21	23000000	23500000
265	1.177427966699794	1.172322755300959	1.1806088701858788	1.1783901206561689	-0.017796439295314603	-0.02097734278139951	-0.012691227896479695	-0.018758593251689604	0.5735052017918663	0.5727806034069506	0.5739838562416381	0.5736281737594381	-0.0025640900692464608	-0.0030427445190183144	-0.0018394916843308406	-0.002687062036818344	-3.3618354894481293	-3.3932321492604522	-3.30497446905474	-3.374567669738662	-3.4548406375862926	-3.5574362084904894	-3.3731881275794473	-3.4443691071376175	0.0008298807086722675	0.0005143300995490692	0.0011040723013456648	0.0008505602168971681	0.0006100109550850755	0.000438032032459778	0.0007464577335894509	0.0006277770271455365	1.1596315274044793	0.5709411117226197	chr14	34000000	34500000
266	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.0056131100434958225	-0.006555090335484071	-0.004881437461609184	-0.005507956188445018	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.0025035410284038884	0.0015427931786236027	0.0039536596396477774	0.0022588556476720867	-3.241944727800084	-3.284352871073658	-3.203623981246895	-3.239901029439892	-3.691215745467874	-3.722300788534544	-3.6583788200585317	-3.692091686639211	0.0009385572095764378	0.0005734923254519659	0.0012836306859615048	0.0009485529134461403	0.00048616210517121093	0.0003435191915087293	0.0006747865268741435	0.00046317135115098537	0.8256211476590991	0.6066238594119635	chr5	83500000	84000000
267	0.7446858304532952	0.7437641178949743	0.745710967708446	0.7446341181048801	0.07827605202572421	0.07725091477057333	0.07919776458404504	0.07832776437413924	0.5581112080100401	0.5572087318097898	0.5587098240234231	0.5582631381034738	0.01352480360661043	0.0129261875932275	0.01442727980686076	0.01337287351317673	-2.860231316185251	-2.9123306865608427	-2.7932774968950427	-2.8676585406425597	0.3861495254798739	0.1245766664707002	0.5911238774927208	0.41444877897803734	0.0013810371426028754	0.0008319453379164219	0.001970593861855053	0.0013608046853200132	0.02823610963547791	0.022088099749348993	0.035542890231435635	0.027656724280563497	0.8229618824790194	0.5716360116166506	chr22	35500000	36000000
268	0.831234257702595	0.8305025851207083	0.8321762379945832	0.8311291038475441	-0.011852960465624868	-0.012794940757613116	-0.011121287883738229	-0.011747806610574063	0.6041203183835596	0.6026701997723157	0.6050810662333399	0.6043650037642914	0.0004130980364435155	-0.0005476498133367702	0.0018632166476874046	0.00016841265571171382	-3.4141581278756967	-3.4575909267980176	-3.3572676801858132	-3.420886952259478	-3.6067046487513155	-3.6416338316633734	-3.5805980509215103	-3.6022933562101884	0.000789688816923118	0.0004822711456890736	0.0010653349085695718	0.0008055746067169136	0.0005287230967070929	0.0003723781750377242	0.0007293670866643241	0.0005065735625631616	0.8193812972369701	0.6045334164200031	chr8	3500000	4000000
269	1.0043311122011944	1.0016780402639538	1.005916876327009	1.0048647661069074	0.018179894996914525	0.016594130871099955	0.02083296693415515	0.017646241091201498	0.6723485085240258	0.6703588460340394	0.673664442828256	0.672685372616904	-0.007146238708905961	-0.00846217301313612	-0.0051565762189195175	-0.007483102801784103	-3.2261698234620066	-3.301072185692172	-3.175419607507003	-3.214093750324426	-3.437393244058936	-3.489404465523088	-3.341477638294028	-3.4593454362093135	0.0009404282841269432	0.0006261814401692081	0.001185945398608919	0.0009747931488648227	0.0006308985454913629	0.0004542330294291929	0.0009263920879440598	0.0005714845322960995	1.022511007198109	0.6652022698151199	chr8	117000000	117500000
